epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
65,24924.5,0.84721,0.41979,1.05138,0.9726,0.98133,0.98919,0.80552,0.77334,0.30503,1.01028,0.008416,0.008416,0.008416
66,25303.8,0.85253,0.4178,1.05413,0.97176,0.9801,0.98842,0.80566,0.77178,0.30359,1.0074,0.00839125,0.00839125,0.00839125
67,25682.8,0.84753,0.41699,1.05231,0.97148,0.98089,0.9884,0.80736,0.76996,0.30253,1.00611,0.0083665,0.0083665,0.0083665
68,26064.6,0.84996,0.41322,1.05053,0.97057,0.98099,0.98893,0.80631,0.77078,0.30211,1.00638,0.00834175,0.00834175,0.00834175
69,26443.6,0.84118,0.41351,1.04526,0.97258,0.9799,0.98946,0.80721,0.77086,0.30107,1.00659,0.008317,0.008317,0.008317
70,26822.5,0.84196,0.4109,1.04674,0.97344,0.97794,0.98952,0.80747,0.77033,0.30065,1.00644,0.00829225,0.00829225,0.00829225
71,27204.5,0.84384,0.4106,1.0492,0.97172,0.97786,0.98959,0.80807,0.76911,0.30064,1.00713,0.0082675,0.0082675,0.0082675
72,27586.6,0.84972,0.41205,1.05323,0.97287,0.97657,0.98958,0.80752,0.76874,0.30137,1.00759,0.00824275,0.00824275,0.00824275
73,27965.6,0.84128,0.40628,1.04836,0.97308,0.97632,0.98952,0.8076,0.76939,0.30127,1.00803,0.008218,0.008218,0.008218
74,28344.5,0.8346,0.40771,1.04389,0.97242,0.97598,0.98964,0.80868,0.76928,0.30072,1.00811,0.00819325,0.00819325,0.00819325
75,28726.1,0.83861,0.41167,1.0463,0.97014,0.97802,0.98963,0.80793,0.76923,0.30109,1.00805,0.0081685,0.0081685,0.0081685
76,29105.1,0.84262,0.4122,1.04389,0.96966,0.97822,0.98958,0.80875,0.76927,0.30145,1.00728,0.00814375,0.00814375,0.00814375
77,29486.8,0.8352,0.40616,1.03352,0.96836,0.97818,0.98938,0.80895,0.76921,0.30052,1.00555,0.008119,0.008119,0.008119
78,29868.5,0.83284,0.40824,1.04806,0.96867,0.97861,0.98939,0.80877,0.76859,0.30007,1.0056,0.00809425,0.00809425,0.00809425
79,30247.6,0.83501,0.40982,1.04541,0.96743,0.97789,0.9893,0.80871,0.76881,0.29934,1.0061,0.0080695,0.0080695,0.0080695
80,30626.4,0.84012,0.40728,1.04905,0.96542,0.97877,0.9892,0.80837,0.76834,0.29908,1.00619,0.00804475,0.00804475,0.00804475
81,31005.2,0.83071,0.4021,1.04007,0.96547,0.97885,0.98961,0.80876,0.7682,0.29938,1.00578,0.00802,0.00802,0.00802
82,31383.9,0.83377,0.40351,1.03988,0.96571,0.97938,0.98975,0.80947,0.76786,0.29885,1.00485,0.00799525,0.00799525,0.00799525
83,31765.6,0.82902,0.40124,1.04268,0.96648,0.97921,0.98983,0.80885,0.76797,0.29786,1.00509,0.0079705,0.0079705,0.0079705
84,32144.4,0.8347,0.40384,1.04416,0.96737,0.97812,0.98986,0.80855,0.76773,0.2981,1.00518,0.00794575,0.00794575,0.00794575
85,32523.2,0.82778,0.40721,1.03809,0.96846,0.97837,0.98986,0.80828,0.76765,0.29785,1.00532,0.007921,0.007921,0.007921
86,32901.9,0.82864,0.40515,1.04343,0.96829,0.97817,0.98952,0.80933,0.76789,0.29694,1.00576,0.00789625,0.00789625,0.00789625
87,33280.8,0.82383,0.40162,1.0398,0.96808,0.97828,0.98933,0.80929,0.7679,0.29669,1.00608,0.0078715,0.0078715,0.0078715
88,33659.8,0.83071,0.40208,1.04154,0.96779,0.97838,0.98914,0.8104,0.76848,0.29714,1.00683,0.00784675,0.00784675,0.00784675
89,34041.8,0.82769,0.40494,1.04391,0.9676,0.97854,0.98914,0.81082,0.7679,0.29741,1.00722,0.007822,0.007822,0.007822
90,34424.4,0.82643,0.40495,1.04518,0.96719,0.9795,0.98912,0.81082,0.76797,0.29687,1.00788,0.00779725,0.00779725,0.00779725
91,34803.1,0.82055,0.39737,1.04284,0.96701,0.97996,0.98911,0.81078,0.76733,0.29666,1.00764,0.0077725,0.0077725,0.0077725
92,35182.1,0.82771,0.3963,1.03893,0.96608,0.98007,0.9891,0.81087,0.76691,0.29678,1.00765,0.00774775,0.00774775,0.00774775
93,35563.7,0.82215,0.39256,1.03743,0.96649,0.97954,0.98926,0.81068,0.76671,0.29693,1.00736,0.007723,0.007723,0.007723
94,35942.4,0.8272,0.39904,1.03662,0.96656,0.97929,0.98927,0.81015,0.76636,0.29647,1.00692,0.00769825,0.00769825,0.00769825
95,36321.5,0.82903,0.39497,1.03652,0.96659,0.97889,0.98925,0.81084,0.7665,0.29621,1.00673,0.0076735,0.0076735,0.0076735
96,36700.4,0.81115,0.39385,1.03567,0.96564,0.978,0.98913,0.81086,0.76627,0.29641,1.00672,0.00764875,0.00764875,0.00764875
97,37082.3,0.82542,0.39525,1.03181,0.96548,0.97785,0.98913,0.81046,0.76584,0.296,1.00643,0.007624,0.007624,0.007624
98,37460.9,0.81116,0.39141,1.03576,0.96566,0.97807,0.98901,0.81101,0.76572,0.2959,1.00637,0.00759925,0.00759925,0.00759925
99,37842.2,0.81458,0.39493,1.038,0.96598,0.97832,0.98908,0.81136,0.76555,0.29556,1.00644,0.0075745,0.0075745,0.0075745
100,38225.4,0.81013,0.39119,1.03004,0.96559,0.97807,0.98898,0.81097,0.76537,0.29543,1.00619,0.00754975,0.00754975,0.00754975
101,38605.3,0.8157,0.39318,1.02698,0.96578,0.97804,0.98903,0.81096,0.76518,0.29571,1.00592,0.007525,0.007525,0.007525
102,38983.6,0.81017,0.38916,1.0316,0.96566,0.97802,0.98913,0.8109,0.76495,0.29539,1.0057,0.00750025,0.00750025,0.00750025
103,39362,0.809,0.39158,1.03365,0.9661,0.97792,0.98887,0.81046,0.76472,0.29512,1.00559,0.0074755,0.0074755,0.0074755
104,39740.3,0.80789,0.38996,1.0321,0.9663,0.9774,0.98899,0.81107,0.76474,0.29494,1.00557,0.00745075,0.00745075,0.00745075
105,40118.6,0.80964,0.39218,1.03385,0.96628,0.97761,0.98899,0.81071,0.76461,0.29487,1.00563,0.007426,0.007426,0.007426
106,40496.8,0.80763,0.38989,1.02251,0.96631,0.97775,0.98897,0.81129,0.76468,0.2945,1.00546,0.00740125,0.00740125,0.00740125
107,40878.3,0.80558,0.3887,1.02092,0.96844,0.98029,0.99018,0.81136,0.76477,0.29462,1.0053,0.0073765,0.0073765,0.0073765
108,41264.1,0.81268,0.39004,1.02902,0.96636,0.97786,0.98899,0.81134,0.76473,0.29443,1.0054,0.00735175,0.00735175,0.00735175
109,41646.4,0.80861,0.38917,1.03031,0.96619,0.9777,0.989,0.8109,0.76467,0.29418,1.0054,0.007327,0.007327,0.007327
110,42025.3,0.8098,0.3876,1.03097,0.96631,0.97779,0.98902,0.8113,0.76472,0.29415,1.00541,0.00730225,0.00730225,0.00730225
111,42405.7,0.80703,0.38653,1.03276,0.96622,0.97743,0.98909,0.81156,0.76454,0.29407,1.00542,0.0072775,0.0072775,0.0072775
112,42787.3,0.80854,0.39036,1.02929,0.9685,0.97994,0.99032,0.81125,0.7647,0.29427,1.00555,0.00725275,0.00725275,0.00725275
113,43165.5,0.80393,0.38877,1.03157,0.96858,0.97983,0.99038,0.81162,0.76479,0.29409,1.00582,0.007228,0.007228,0.007228
114,43546.8,0.80172,0.38623,1.01941,0.96857,0.97971,0.99037,0.81169,0.76486,0.29382,1.00583,0.00720325,0.00720325,0.00720325
115,43928.1,0.80741,0.39058,1.0269,0.96857,0.97967,0.99037,0.81245,0.76494,0.29363,1.00556,0.0071785,0.0071785,0.0071785
116,44313.3,0.80044,0.38584,1.02283,0.96805,0.97931,0.99027,0.81237,0.76469,0.29382,1.00549,0.00715375,0.00715375,0.00715375
117,44695.5,0.79464,0.38374,1.02234,0.96861,0.97945,0.99031,0.81225,0.76477,0.29332,1.00551,0.007129,0.007129,0.007129
118,45077.5,0.80365,0.38515,1.02748,0.9689,0.97958,0.99036,0.81263,0.76483,0.2928,1.00545,0.00710425,0.00710425,0.00710425
119,45462.8,0.80262,0.38335,1.02384,0.96902,0.97958,0.99035,0.81256,0.76493,0.29243,1.00547,0.0070795,0.0070795,0.0070795
120,45841.1,0.80393,0.38537,1.02681,0.9692,0.97957,0.99037,0.81264,0.7648,0.2921,1.00535,0.00705475,0.00705475,0.00705475
121,46222.8,0.78907,0.38078,1.01466,0.9697,0.97957,0.99037,0.8126,0.76493,0.29196,1.00537,0.00703,0.00703,0.00703
122,46601.4,0.78858,0.38175,1.01835,0.96964,0.97971,0.99037,0.81242,0.76488,0.29198,1.00521,0.00700525,0.00700525,0.00700525
123,46982.3,0.79975,0.3857,1.01882,0.96963,0.98008,0.99041,0.81233,0.76474,0.29194,1.00482,0.0069805,0.0069805,0.0069805
124,47361.4,0.7928,0.38193,1.02108,0.96948,0.98009,0.99044,0.81307,0.76471,0.2921,1.00471,0.00695575,0.00695575,0.00695575
125,47742.9,0.79241,0.37841,1.02808,0.9696,0.98,0.99048,0.81365,0.76458,0.292,1.00467,0.006931,0.006931,0.006931
126,48124.1,0.79331,0.37824,1.0213,0.96929,0.97973,0.99038,0.81372,0.76455,0.2915,1.00448,0.00690625,0.00690625,0.00690625
127,48505.3,0.79678,0.38102,1.02245,0.96914,0.9801,0.9905,0.81358,0.76455,0.2916,1.00449,0.0068815,0.0068815,0.0068815
128,48883.7,0.78737,0.37765,1.01913,0.96891,0.97993,0.99036,0.81332,0.7646,0.29167,1.00452,0.00685675,0.00685675,0.00685675
129,49261.8,0.79195,0.37349,1.0238,0.96901,0.97996,0.99036,0.81302,0.76443,0.29151,1.00433,0.006832,0.006832,0.006832
130,49640.2,0.789,0.37958,1.02517,0.96908,0.97998,0.99037,0.81257,0.7645,0.2914,1.00454,0.00680725,0.00680725,0.00680725
131,50018.6,0.7902,0.37659,1.02017,0.969,0.97999,0.99037,0.8128,0.76441,0.29077,1.00457,0.0067825,0.0067825,0.0067825
132,50397.1,0.792,0.37802,1.02182,0.96902,0.98013,0.99042,0.81286,0.76446,0.29049,1.00461,0.00675775,0.00675775,0.00675775
133,50775.8,0.78261,0.37652,1.01807,0.96931,0.98014,0.99041,0.81322,0.76453,0.29019,1.00465,0.006733,0.006733,0.006733
134,51154.5,0.78712,0.37547,1.01238,0.96913,0.98039,0.99043,0.81268,0.76481,0.29005,1.00472,0.00670825,0.00670825,0.00670825
135,51532.9,0.7871,0.37517,1.00805,0.96903,0.98015,0.99033,0.81289,0.76482,0.29004,1.00459,0.0066835,0.0066835,0.0066835
136,51911.2,0.78377,0.37826,1.01006,0.96906,0.98028,0.99029,0.81273,0.76477,0.28983,1.00439,0.00665875,0.00665875,0.00665875
137,52289.8,0.77404,0.37196,1.01047,0.96879,0.98067,0.9903,0.81281,0.76503,0.28958,1.00434,0.006634,0.006634,0.006634
138,52668,0.78483,0.37363,1.00795,0.96882,0.98068,0.99035,0.81245,0.765,0.2897,1.00406,0.00660925,0.00660925,0.00660925
139,53048.3,0.78261,0.37138,1.00063,0.96893,0.98085,0.99036,0.81257,0.76494,0.29013,1.00386,0.0065845,0.0065845,0.0065845
140,53426.4,0.7789,0.37035,1.00823,0.96898,0.98083,0.99038,0.81218,0.76487,0.2903,1.00372,0.00655975,0.00655975,0.00655975
141,53806.6,0.77576,0.36904,1.00669,0.96893,0.98088,0.99037,0.81232,0.765,0.29013,1.00353,0.006535,0.006535,0.006535
142,54184.9,0.77755,0.37218,1.00708,0.96989,0.9808,0.99038,0.81208,0.76485,0.29018,1.00315,0.00651025,0.00651025,0.00651025
143,54563.2,0.77702,0.37363,1.01049,0.97036,0.98001,0.99043,0.81237,0.76495,0.2902,1.00302,0.0064855,0.0064855,0.0064855
144,54941.4,0.7791,0.37055,1.01453,0.97032,0.98023,0.9904,0.81282,0.76479,0.29052,1.00286,0.00646075,0.00646075,0.00646075
145,55319.5,0.77533,0.3729,1.01418,0.96959,0.98078,0.9904,0.81299,0.76486,0.29023,1.00296,0.006436,0.006436,0.006436
146,55697.9,0.7767,0.371,1.009,0.96982,0.98073,0.99039,0.81279,0.76493,0.29013,1.00288,0.00641125,0.00641125,0.00641125
147,56076.3,0.77292,0.36644,1.00723,0.97003,0.98049,0.99041,0.81272,0.76488,0.29057,1.0028,0.0063865,0.0063865,0.0063865
148,56454.6,0.77517,0.3679,1.0069,0.969,0.9809,0.99041,0.8126,0.76485,0.29012,1.0027,0.00636175,0.00636175,0.00636175
149,56833,0.77222,0.36736,1.00941,0.96889,0.98049,0.99043,0.81265,0.76486,0.28986,1.00263,0.006337,0.006337,0.006337
150,57211.4,0.76923,0.36594,1.00556,0.96932,0.98039,0.99042,0.81244,0.76475,0.28962,1.00257,0.00631225,0.00631225,0.00631225
151,57589.7,0.77337,0.36802,1.00787,0.96912,0.9807,0.9905,0.81209,0.76466,0.28991,1.00249,0.0062875,0.0062875,0.0062875
152,57967.8,0.76658,0.36438,1.00182,0.9701,0.98075,0.99051,0.812,0.76459,0.28989,1.00226,0.00626275,0.00626275,0.00626275
153,58346.2,0.77108,0.36308,1.00737,0.96967,0.9808,0.99052,0.81235,0.76473,0.28954,1.0022,0.006238,0.006238,0.006238
154,58725.4,0.76921,0.36435,1.00427,0.96989,0.98053,0.99035,0.81242,0.76503,0.28997,1.0021,0.00621325,0.00621325,0.00621325
155,59104,0.76851,0.36333,0.99781,0.96959,0.98054,0.99036,0.8124,0.76506,0.28959,1.00174,0.0061885,0.0061885,0.0061885
156,59482.2,0.76651,0.36785,1.00062,0.96952,0.98057,0.99035,0.81222,0.76529,0.28964,1.00164,0.00616375,0.00616375,0.00616375
