epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
97,15423.7,0.82545,0.39661,1.00851,0.96899,0.97961,0.98924,0.81192,0.7927,0.30845,0.99836,0.007624,0.007624,0.007624
98,15581.7,0.82587,0.39951,1.00738,0.96844,0.9796,0.98926,0.813,0.79267,0.3084,0.99799,0.00759925,0.00759925,0.00759925
99,15740.5,0.82739,0.40137,1.00607,0.96875,0.97931,0.98925,0.81289,0.79259,0.30758,0.99765,0.0075745,0.0075745,0.0075745
100,15898.2,0.81185,0.39989,1.00617,0.96887,0.97904,0.98928,0.81304,0.79255,0.30736,0.9976,0.00754975,0.00754975,0.00754975
101,16057.1,0.81721,0.39823,1.0037,0.96934,0.97878,0.98928,0.81243,0.79241,0.30709,0.99739,0.007525,0.007525,0.007525
102,16215.1,0.82095,0.39759,1.00683,0.96948,0.97876,0.98929,0.81253,0.79218,0.30729,0.99733,0.00750025,0.00750025,0.00750025
103,16372.9,0.81538,0.39625,0.99749,0.9704,0.97878,0.98932,0.81338,0.79211,0.30744,0.9969,0.0074755,0.0074755,0.0074755
104,16531.8,0.81342,0.39436,1.00452,0.97024,0.97884,0.98937,0.81277,0.79213,0.30699,0.99685,0.00745075,0.00745075,0.00745075
105,16689.7,0.82609,0.39842,1.01764,0.96998,0.97905,0.98934,0.81234,0.79209,0.30661,0.99728,0.007426,0.007426,0.007426
106,16847.3,0.81954,0.39494,1.01056,0.9704,0.97862,0.98935,0.8121,0.79194,0.30647,0.99747,0.00740125,0.00740125,0.00740125
107,17005,0.81181,0.39321,1.01177,0.96987,0.97821,0.98936,0.81273,0.79184,0.30659,0.99771,0.0073765,0.0073765,0.0073765
108,17162.6,0.81399,0.39164,1.01026,0.96997,0.97823,0.98936,0.81315,0.79189,0.30662,0.99778,0.00735175,0.00735175,0.00735175
109,17320.2,0.8178,0.39481,1.00605,0.9698,0.97821,0.98934,0.81253,0.79215,0.30599,0.99773,0.007327,0.007327,0.007327
110,17477.6,0.81402,0.39082,1.00606,0.9698,0.9784,0.98935,0.813,0.792,0.30586,0.99769,0.00730225,0.00730225,0.00730225
111,17635.2,0.80929,0.39366,1.00947,0.97021,0.97834,0.98923,0.81266,0.79186,0.3061,0.99762,0.0072775,0.0072775,0.0072775
112,17792.7,0.81678,0.39304,1.00306,0.97007,0.97826,0.98924,0.81208,0.792,0.30578,0.99765,0.00725275,0.00725275,0.00725275
113,17950,0.809,0.38933,0.9993,0.97041,0.97836,0.98928,0.81254,0.79204,0.30596,0.9976,0.007228,0.007228,0.007228
114,18107.7,0.8041,0.39077,0.99648,0.97028,0.97824,0.98928,0.81285,0.79194,0.30572,0.99737,0.00720325,0.00720325,0.00720325
115,18265.2,0.80817,0.39035,1.00235,0.97032,0.97865,0.98926,0.81249,0.79202,0.30569,0.9972,0.0071785,0.0071785,0.0071785
116,18422.8,0.81114,0.39037,1.00886,0.97022,0.97837,0.98885,0.81228,0.79211,0.30538,0.99718,0.00715375,0.00715375,0.00715375
117,18580.5,0.8044,0.38464,0.99831,0.97003,0.97826,0.98874,0.81261,0.79218,0.30547,0.9971,0.007129,0.007129,0.007129
118,18737.8,0.80728,0.38733,0.99506,0.97017,0.97867,0.98864,0.81237,0.79211,0.30531,0.99683,0.00710425,0.00710425,0.00710425
119,18895.4,0.79926,0.3831,1.00094,0.97026,0.97907,0.98902,0.81267,0.79217,0.30525,0.99687,0.0070795,0.0070795,0.0070795
120,19053.1,0.80707,0.38829,1.00009,0.97039,0.97928,0.98888,0.8121,0.79216,0.3055,0.99683,0.00705475,0.00705475,0.00705475
121,19210.7,0.80192,0.38366,0.99242,0.9705,0.97889,0.98889,0.81234,0.79182,0.30578,0.99665,0.00703,0.00703,0.00703
122,19368.3,0.80548,0.38664,1.00416,0.96989,0.97891,0.98879,0.81263,0.79194,0.30574,0.99656,0.00700525,0.00700525,0.00700525
123,19526,0.80043,0.38688,0.99992,0.96971,0.97896,0.98867,0.81237,0.79164,0.30577,0.99647,0.0069805,0.0069805,0.0069805
124,19683.5,0.80683,0.38727,1.00531,0.96923,0.97894,0.98866,0.81241,0.79151,0.30564,0.99641,0.00695575,0.00695575,0.00695575
125,19841.3,0.80384,0.38655,0.99241,0.96912,0.97894,0.98859,0.81189,0.79141,0.30554,0.99628,0.006931,0.006931,0.006931
126,19999.2,0.80007,0.38806,0.99532,0.9693,0.97909,0.98855,0.81238,0.79139,0.30551,0.99615,0.00690625,0.00690625,0.00690625
127,20157,0.81027,0.38608,1.00035,0.96875,0.97905,0.98839,0.8112,0.79152,0.30552,0.99614,0.0068815,0.0068815,0.0068815
128,20314.4,0.80252,0.38444,0.99609,0.96872,0.97915,0.98835,0.81145,0.79139,0.3053,0.99613,0.00685675,0.00685675,0.00685675
129,20472,0.79806,0.38542,0.9956,0.96889,0.97894,0.98854,0.81101,0.79155,0.30548,0.99608,0.006832,0.006832,0.006832
130,20629.6,0.79001,0.3816,0.99225,0.96887,0.97889,0.9885,0.81144,0.79134,0.30506,0.99607,0.00680725,0.00680725,0.00680725
131,20787,0.79865,0.38256,0.994,0.9688,0.9789,0.98857,0.81119,0.79145,0.30552,0.99625,0.0067825,0.0067825,0.0067825
132,20944.7,0.79645,0.37959,0.98777,0.96875,0.97873,0.98862,0.81145,0.79139,0.30544,0.99626,0.00675775,0.00675775,0.00675775
133,21102.5,0.79916,0.38308,0.99176,0.96957,0.97887,0.98873,0.81158,0.79144,0.30534,0.99618,0.006733,0.006733,0.006733
